DESCRIPCION_CONDUCTA_Homi1922,MUNICIPIO_Homi1922_HECHO,AÑO_Homi1922,ZONA_Homi1922,COLOMBIAPO_IDENCOLOMBIAFICACION_Homi1922,EDAD__Homi1922,DEL_01/01/2019_AL_31/12/2022_Homi1922,IdHomicidio2019_2022
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,28,1,348
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,19,1,349
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,22,1,350
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,33,1,351
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,51,1,352
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,19,1,353
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,45,1,354
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,42,1,355
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,18,1,356
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,27,1,357
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,23,1,358
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,37,1,359
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,24,1,360
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,42,1,361
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,27,1,362
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,33,1,363
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,44,1,364
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,35,1,365
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,29,1,366
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,41,1,367
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,49,1,368
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,18,1,369
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,26,1,370
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,30,1,371
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,17,1,372
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,36,1,373
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,31,1,374
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,21,1,375
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,36,1,376
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,32,1,377
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,32,1,378
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,69,1,379
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,17,1,380
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,19,1,381
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,24,1,382
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,31,1,383
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,28,1,384
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,72,1,385
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,RURAL,COLOMBIA,29,1,386
ARTÍCULO 103. HOMICIDIO,CORINTO,2019,URBANA,COLOMBIA,44,1,387
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,22,1,388
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,URBANA,COLOMBIA,50,1,389
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,48,1,390
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,29,1,391
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,22,1,392
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,23,1,393
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,42,1,394
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,36,1,395
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,19,1,396
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,33,1,397
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,URBANA,COLOMBIA,56,1,398
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,20,1,399
ARTÍCULO 103. HOMICIDIO,GUACHENÉ,2019,RURAL,COLOMBIA,31,1,400
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,43,1,401
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,53,1,402
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,17,1,403
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,17,1,404
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,21,1,405
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,31,1,406
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,28,1,407
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,39,1,408
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,39,1,409
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,24,1,410
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,39,1,411
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,23,1,412
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,25,1,413
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,24,1,414
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,32,1,415
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,29,1,416
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,28,1,417
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,24,1,418
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,58,1,419
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,53,1,420
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,32,1,421
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,32,1,422
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,28,1,423
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,20,1,424
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,22,1,425
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,33,1,426
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,25,1,427
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,36,1,428
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,52,1,429
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,27,1,430
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,URBANA,COLOMBIA,42,1,431
ARTÍCULO 103. HOMICIDIO,MIRANDA,2019,RURAL,COLOMBIA,21,1,432
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,URBANA,COLOMBIA,45,1,433
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,URBANA,COLOMBIA,23,1,434
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,26,1,435
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,23,1,436
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,36,1,437
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,URBANA,COLOMBIA,23,1,438
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,30,1,439
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,25,1,440
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,URBANA,COLOMBIA,23,1,441
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,24,1,442
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,20,1,443
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,55,1,444
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,36,1,445
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,RURAL,COLOMBIA,26,1,446
ARTÍCULO 103. HOMICIDIO,PADILLA,2019,URBANA,COLOMBIA,71,1,447
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,46,1,448
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,22,1,449
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,17,1,450
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,18,1,451
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,39,1,452
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,35,1,453
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,25,1,454
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,22,1,455
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,VENEZUELA,19,1,456
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,36,1,457
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,25,1,458
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,51,1,459
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,34,1,460
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,27,1,461
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,29,1,462
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,20,1,463
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,24,1,464
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,22,1,465
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,21,1,466
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,18,1,467
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,17,1,468
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,22,1,469
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,VENEZUELA,19,1,470
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,2,1,471
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,31,1,472
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,14,1,473
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,23,1,474
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,50,1,475
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,15,1,476
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,28,1,477
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,28,1,478
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,27,1,479
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,20,1,480
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,VENEZUELA,22,1,481
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,28,1,482
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,21,1,483
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,39,1,484
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,26,1,485
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,22,1,486
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,22,1,487
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,67,1,488
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,23,1,489
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,19,1,490
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,25,1,491
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,23,1,492
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,34,1,493
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,38,1,494
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,38,1,495
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,23,1,496
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,23,1,497
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,URBANA,COLOMBIA,24,1,498
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,RURAL,COLOMBIA,27,1,499
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,RURAL,COLOMBIA,42,1,500
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,RURAL,COLOMBIA,39,1,501
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,RURAL,COLOMBIA,24,1,502
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,RURAL,COLOMBIA,34,1,503
ARTÍCULO 103. HOMICIDIO,PUERTO TEJADA,2019,RURAL,VENEZUELA,23,1,504
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,15,1,505
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,RURAL,COLOMBIA,23,1,506
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,29,1,507
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,52,1,508
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,22,1,509
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,34,1,510
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,27,1,511
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,21,1,512
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,RURAL,COLOMBIA,26,1,513
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,22,1,514
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,RURAL,COLOMBIA,37,1,515
ARTÍCULO 103. HOMICIDIO,VILLA RICA,2019,URBANA,COLOMBIA,29,1,516
ARTÍCULO 103. HOMICIDIO,JAMBALÓ,2020,RURAL,COLOMBIA,48,1,517
ARTÍCULO 103. HOMICIDIO,JAMBALÓ,2020,RURAL,COLOMBIA,27,1,518
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,52,1,519
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,47,1,520
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,37,1,521
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,23,1,522
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,28,1,523
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,36,1,524
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,40,1,525
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,34,1,526
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,55,1,527
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,56,1,528
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,41,1,529
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,44,1,530
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,42,1,531
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,44,1,532
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,35,1,533
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,VENEZUELA,24,1,534
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,VENEZUELA,21,1,535
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,48,1,536
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,45,1,537
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,27,1,538
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,22,1,539
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,28,1,540
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,20,1,541
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,23,1,542
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,27,1,543
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,29,1,544
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,19,1,545
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,21,1,546
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,29,1,547
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,16,1,548
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,24,1,549
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,59,1,550
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,34,1,551
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,24,1,552
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,62,1,553
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,38,1,554
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,44,1,555
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,40,1,556
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,47,1,557
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,18,1,558
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,41,1,559
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,44,1,560
ARTÍCULO 103. HOMICIDIO,BUENOS AIRES,2020,RURAL,COLOMBIA,34,1,561
ARTÍCULO 103. HOMICIDIO,CALDONO,2020,RURAL,COLOMBIA,24,1,562
ARTÍCULO 103. HOMICIDIO,CALDONO,2020,RURAL,COLOMBIA,23,1,563
ARTÍCULO 103. HOMICIDIO,CALDONO,2020,RURAL,COLOMBIA,56,1,564
ARTÍCULO 103. HOMICIDIO,CALDONO,2020,RURAL,COLOMBIA,23,1,565
ARTÍCULO 103. HOMICIDIO,CALDONO,2020,RURAL,COLOMBIA,55,1,566
ARTÍCULO 103. HOMICIDIO,CALDONO,2020,RURAL,COLOMBIA,66,1,567
ARTÍCULO 103. HOMICIDIO,CALDONO,2020,RURAL,COLOMBIA,36,1,568
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,29,1,569
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,41,1,570
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,18,1,571
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,20,1,572
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,34,1,573
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,23,1,574
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,25,1,575
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,21,1,576
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,34,1,577
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,32,1,578
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,33,1,579
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,35,1,580
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,37,1,581
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,43,1,582
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,18,1,583
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,43,1,584
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,23,1,585
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,URBANA,COLOMBIA,26,1,586
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,14,1,587
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,24,1,588
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,28,1,589
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,20,1,590
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,URBANA,COLOMBIA,47,1,591
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,URBANA,COLOMBIA,44,1,592
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,URBANA,COLOMBIA,30,1,593
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,35,1,594
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,16,1,595
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,15,1,596
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,25,1,597
ARTÍCULO 103. HOMICIDIO,CALOTO,2020,RURAL,COLOMBIA,30,1,598
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,17,1,599
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,21,1,600
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,21,1,601
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,34,1,602
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,22,1,603
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,17,1,604
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,30,1,605
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,19,1,606
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,22,1,607
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,16,1,608
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,VENEZUELA,28,1,609
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,31,1,610
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,23,1,611
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,27,1,612
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,49,1,613
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,26,1,614
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,47,1,615
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,47,1,616
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,36,1,617
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,27,1,618
ARTÍCULO 103. HOMICIDIO,SANTANDER DE QUILICHAO,2020,URBANA,COLOMBIA,24,1,619
