"proto","srcip","sport","dstip","dsport","spkts","dpkts","sbytes","dbytes","state","stime","ltime","dur","attack_cat"
"tcp","175.45.176.0","58820","149.171.126.19","80","10","6","522","268","FIN","1421927658","1421927658","0.163739","fuzzers"
"tcp","175.45.176.0","4427","149.171.126.19","80","10","6","598","268","FIN","1421927658","1421927658","0.229538","fuzzers"
"tcp","175.45.176.0","2550","149.171.126.19","80","10","8","630","354","FIN","1421927657","1421927658","0.403153","fuzzers"
"tcp","175.45.176.0","64797","149.171.126.19","80","10","6","508","268","FIN","1421927659","1421927659","0.236616","fuzzers"
"tcp","175.45.176.0","2085","149.171.126.19","80","10","8","566","354","FIN","1421927658","1421927659","0.480929","fuzzers"
"tcp","175.45.176.1","24809","149.171.126.14","443","12","8","2294","552","FIN","1421927659","1421927659","0.265469","exploits"
"tcp","175.45.176.0","52264","149.171.126.19","80","10","6","758","268","FIN","1421927659","1421927659","0.179461","fuzzers"
"tcp","175.45.176.1","10809","149.171.126.15","80","10","8","1168","1024","FIN","1421927660","1421927660","0.253491","exploits"
"tcp","175.45.176.0","60378","149.171.126.19","80","10","6","508","268","FIN","1421927660","1421927660","0.221766","fuzzers"
"tcp","175.45.176.0","4305","149.171.126.19","80","10","8","510","354","FIN","1421927659","1421927660","0.442843","fuzzers"
"tcp","175.45.176.0","4426","149.171.126.19","80","10","8","510","354","FIN","1421927660","1421927660","0.465265","fuzzers"
"tcp","175.45.176.0","2488","149.171.126.19","80","10","6","758","268","FIN","1421927661","1421927661","0.22194","fuzzers"
"tcp","175.45.176.0","20111","149.171.126.15","143","18","18","1002","2630","FIN","1421927661","1421927661","0.721854","exploits"
"tcp","175.45.176.0","54190","149.171.126.19","80","10","6","566","268","FIN","1421927660","1421927661","0.225663","fuzzers"
"tcp","175.45.176.0","6412","149.171.126.19","80","10","6","1526","268","FIN","1421927661","1421927661","0.295298","fuzzers"
"tcp","175.45.176.0","63265","149.171.126.19","80","10","6","2550","268","FIN","1421927661","1421927661","0.312349","fuzzers"
"tcp","175.45.176.0","4428","149.171.126.19","80","20","8","17286","354","FIN","1421927662","1421927662","0.481337","fuzzers"
"tcp","175.45.176.0","64847","149.171.126.19","80","10","8","510","354","FIN","1421927662","1421927663","0.5045","fuzzers"
"tcp","175.45.176.0","3089","149.171.126.19","80","10","6","566","268","FIN","1421927663","1421927663","0.321579","fuzzers"
"tcp","175.45.176.0","58917","149.171.126.19","80","10","8","758","354","FIN","1421927663","1421927664","0.473355","fuzzers"
"tcp","175.45.176.0","52558","149.171.126.19","80","10","6","2550","268","FIN","1421927664","1421927664","0.361951","fuzzers"
"tcp","175.45.176.0","53889","149.171.126.19","80","10","6","1526","268","FIN","1421927664","1421927664","0.232158","fuzzers"
"tcp","175.45.176.0","4434","149.171.126.19","80","10","6","566","268","FIN","1421927665","1421927665","0.253196","fuzzers"
"tcp","175.45.176.0","4328","149.171.126.19","80","10","6","510","268","FIN","1421927665","1421927665","0.263828","fuzzers"
"tcp","175.45.176.3","33069","149.171.126.14","179","10","6","610","268","FIN","1421927665","1421927665","0.221274","fuzzers"
"tcp","175.45.176.0","2138","149.171.126.19","80","20","8","17286","354","FIN","1421927664","1421927665","0.486067","fuzzers"
"tcp","175.45.176.3","6711","149.171.126.14","179","10","6","610","268","FIN","1421927665","1421927665","0.262317","fuzzers"
"tcp","175.45.176.0","5276","149.171.126.19","80","10","8","1526","354","FIN","1421927666","1421927666","0.533223","fuzzers"
"tcp","175.45.176.0","9575","149.171.126.19","80","10","6","758","268","FIN","1421927666","1421927666","0.292967","fuzzers"
"tcp","175.45.176.3","24187","149.171.126.15","80","14","6","1526","268","FIN","1421927664","1421927666","2,458,184","exploits"
"tcp","175.45.176.3","57584","149.171.126.14","179","10","8","674","354","FIN","1421927665","1421927666","0.501593","fuzzers"
"tcp","175.45.176.0","40325","149.171.126.19","80","10","8","834","1468","FIN","1421927666","1421927666","0.447867","exploits"
"tcp","175.45.176.3","60438","149.171.126.14","179","10","6","674","268","FIN","1421927666","1421927666","0.306026","fuzzers"
"tcp","175.45.176.3","11779","149.171.126.14","179","10","6","502","268","FIN","1421927666","1421927667","0.397337","fuzzers"
"tcp","175.45.176.3","59728","149.171.126.14","179","10","6","610","268","FIN","1421927667","1421927667","0.318022","fuzzers"
"tcp","175.45.176.0","64810","149.171.126.19","80","10","6","2550","268","FIN","1421927667","1421927667","0.367687","fuzzers"
"tcp","175.45.176.3","13630","149.171.126.14","179","10","6","546","268","FIN","1421927668","1421927668","0.3431","fuzzers"
"tcp","175.45.176.0","65238","149.171.126.19","80","20","8","17286","354","FIN","1421927667","1421927668","0.583265","fuzzers"
"tcp","175.45.176.3","61017","149.171.126.14","179","10","6","502","268","FIN","1421927667","1421927668","0.30556","fuzzers"
"tcp","175.45.176.0","2494","149.171.126.19","80","10","6","510","268","FIN","1421927668","1421927668","0.35635","fuzzers"
"tcp","175.45.176.3","10285","149.171.126.14","179","10","6","578","268","FIN","1421927668","1421927668","0.29253","fuzzers"
"tcp","175.45.176.0","2993","149.171.126.19","80","10","8","566","354","FIN","1421927668","1421927669","0.619268","fuzzers"
"tcp","175.45.176.3","6339","149.171.126.14","179","10","6","738","268","FIN","1421927668","1421927669","0.771826","fuzzers"
"tcp","175.45.176.0","61087","149.171.126.19","80","10","6","758","268","FIN","1421927669","1421927669","0.471293","fuzzers"
"tcp","175.45.176.0","1808","149.171.126.19","80","10","6","1526","268","FIN","1421927669","1421927670","0.311644","fuzzers"
"udp","175.45.176.1","3881","149.171.126.13","58964","2","0","142","0","INT","1421927670","1421927670","6.00E-6","shellcode"
"tcp","175.45.176.0","42512","149.171.126.19","80","10","6","2550","268","FIN","1421927670","1421927670","0.493913","fuzzers"
"tcp","175.45.176.2","65511","149.171.126.14","54418","8","8","364","1608","FIN","1421927669","1421927670","0.80294","exploits"
"tcp","175.45.176.2","65511","149.171.126.14","54418","8","8","364","1608","FIN","1421927669","1421927670","0.80294","exploits"
"tcp","175.45.176.2","65427","149.171.126.14","21","24","22","1252","1632","FIN","1421927668","1421927670","2,244,097","exploits"
"tcp","175.45.176.2","65427","149.171.126.14","21","24","22","1252","1632","FIN","1421927668","1421927670","2,244,097","exploits"
"tcp","175.45.176.3","59984","149.171.126.14","179","10","8","488","354","FIN","1421927669","1421927670","0.694163","fuzzers"
"tcp","175.45.176.0","53222","149.171.126.19","80","20","8","17286","354","FIN","1421927671","1421927671","0.711511","fuzzers"
"tcp","175.45.176.0","34133","149.171.126.19","25","42","22","32921","1800","FIN","1421927669","1421927671","1,765,274","exploits"
"tcp","175.45.176.0","34133","149.171.126.19","25","42","22","32921","1800","FIN","1421927669","1421927671","1,765,274","exploits"
"tcp","175.45.176.3","58096","149.171.126.14","179","10","6","490","268","FIN","1421927670","1421927671","0.484331","fuzzers"
"tcp","175.45.176.3","10001","149.171.126.14","179","10","8","490","354","FIN","1421927672","1421927672","0.620572","fuzzers"
"tcp","175.45.176.3","64871","149.171.126.14","179","10","6","488","268","FIN","1421927671","1421927672","0.525647","fuzzers"
"tcp","175.45.176.0","63616","149.171.126.19","80","10","6","566","268","FIN","1421927672","1421927672","0.551533","fuzzers"
"tcp","175.45.176.0","59413","149.171.126.19","80","10","6","566","268","FIN","1421927671","1421927672","0.389791","fuzzers"
"tcp","175.45.176.3","12839","149.171.126.14","179","10","6","546","268","FIN","1421927673","1421927673","0.693573","fuzzers"
"tcp","175.45.176.0","54623","149.171.126.19","80","10","8","566","354","FIN","1421927673","1421927673","0.714844","fuzzers"
"tcp","175.45.176.1","13177","149.171.126.19","110","20","30","960","17650","FIN","1421927671","1421927673","1,921,034","exploits"
"tcp","175.45.176.3","59739","149.171.126.14","179","10","6","738","268","FIN","1421927674","1421927674","0.708745","fuzzers"
"tcp","175.45.176.1","43891","149.171.126.16","25","20","20","3852","1592","FIN","1421927672","1421927674","2,150,165","exploits"
"tcp","175.45.176.0","10982","149.171.126.19","80","10","6","566","268","FIN","1421927673","1421927674","0.648887","fuzzers"
"udp","175.45.176.3","46216","149.171.126.15","16596","2","0","224","0","INT","1421927675","1421927675","1.00E-6","shellcode"
"tcp","175.45.176.3","58061","149.171.126.14","179","10","6","2530","268","FIN","1421927675","1421927675","0.469865","fuzzers"
"tcp","175.45.176.3","6563","149.171.126.14","179","10","6","1506","268","FIN","1421927674","1421927675","0.384483","fuzzers"
"tcp","175.45.176.0","3623","149.171.126.19","80","10","6","566","268","FIN","1421927674","1421927675","0.528575","fuzzers"
"tcp","175.45.176.0","53935","149.171.126.19","80","10","6","566","268","FIN","1421927675","1421927676","0.598911","fuzzers"
"tcp","175.45.176.0","4439","149.171.126.19","80","10","6","566","268","FIN","1421927676","1421927676","0.566171","fuzzers"
"tcp","175.45.176.3","52685","149.171.126.14","179","20","8","17266","354","FIN","1421927675","1421927676","0.601562","fuzzers"
"tcp","175.45.176.3","20729","149.171.126.14","179","10","8","490","354","FIN","1421927676","1421927677","0.839901","fuzzers"
"tcp","175.45.176.0","5467","149.171.126.19","80","10","6","566","268","FIN","1421927677","1421927677","0.557756","fuzzers"
"tcp","175.45.176.0","11819","149.171.126.15","80","16","8","10792","354","FIN","1421927676","1421927677","0.919726","exploits"
"tcp","175.45.176.0","4396","149.171.126.19","80","10","6","566","268","FIN","1421927677","1421927678","0.667286","fuzzers"
"tcp","175.45.176.3","64876","149.171.126.14","179","10","6","546","268","FIN","1421927678","1421927678","0.678147","fuzzers"
"tcp","175.45.176.3","12765","149.171.126.14","179","10","8","738","354","FIN","1421927678","1421927679","0.639995","fuzzers"
"tcp","175.45.176.0","62597","149.171.126.19","80","10","6","566","268","FIN","1421927678","1421927679","0.554224","fuzzers"
"tcp","175.45.176.3","58182","149.171.126.14","179","10","6","1506","268","FIN","1421927679","1421927680","0.630866","fuzzers"
"tcp","175.45.176.2","57981","149.171.126.13","80","10","8","958","354","FIN","1421927679","1421927680","0.995681","exploits"
"tcp","175.45.176.0","2506","149.171.126.19","80","10","6","566","268","FIN","1421927679","1421927680","0.942657","fuzzers"
"tcp","175.45.176.2","8150","149.171.126.11","80","14","22","1408","19328","FIN","1421927680","1421927681","0.878903","exploits"
"tcp","175.45.176.3","60533","149.171.126.14","179","10","6","2530","268","FIN","1421927680","1421927681","0.445105","fuzzers"
"tcp","175.45.176.3","13118","149.171.126.14","179","10","6","490","268","FIN","1421927682","1421927682","0.570671","fuzzers"
"tcp","175.45.176.0","65294","149.171.126.19","80","10","6","566","268","FIN","1421927681","1421927682","0.656631","fuzzers"
"tcp","175.45.176.3","10156","149.171.126.14","179","20","8","17266","354","FIN","1421927681","1421927682","0.646571","fuzzers"
"tcp","175.45.176.3","63039","149.171.126.17","80","10","10","1530","1728","FIN","1421927682","1421927683","1,488,211","generic"
"tcp","175.45.176.0","58890","149.171.126.19","80","10","6","566","268","FIN","1421927682","1421927683","0.726054","fuzzers"
"tcp","175.45.176.3","6629","149.171.126.14","179","10","6","546","268","FIN","1421927682","1421927683","0.59738","fuzzers"
"tcp","175.45.176.3","10669","149.171.126.14","179","10","6","738","268","FIN","1421927683","1421927684","0.520105","fuzzers"
"tcp","175.45.176.0","62363","149.171.126.19","80","10","6","566","268","FIN","1421927684","1421927685","0.804818","fuzzers"
"tcp","175.45.176.3","53736","149.171.126.14","179","10","8","1506","354","FIN","1421927684","1421927685","0.729768","fuzzers"
"tcp","175.45.176.3","60082","149.171.126.14","179","10","6","2530","268","FIN","1421927686","1421927686","0.656786","fuzzers"
"tcp","175.45.176.1","18241","149.171.126.11","110","20","20","948","2958","FIN","1421927684","1421927687","3,011,018","exploits"
"udp","175.45.176.1","45499","149.171.126.14","111","2","2","168","112","CON","1421927688","1421927688","0.198835","exploits"
"tcp","175.45.176.3","59782","149.171.126.14","179","20","8","17266","354","FIN","1421927687","1421927688","0.690065","fuzzers"
"tcp","175.45.176.1","4236","149.171.126.10","80","10","10","822","2608","FIN","1421927686","1421927688","1,154,702","exploits"
"tcp","175.45.176.3","5308","149.171.126.14","179","10","6","490","268","FIN","1421927688","1421927689","0.526799","fuzzers"
"tcp","175.45.176.3","65028","149.171.126.14","179","10","8","546","354","FIN","1421927689","1421927690","0.989976","fuzzers"
"tcp","175.45.176.2","34760","149.171.126.17","110","20","20","952","2690","FIN","1421927687","1421927690","3,211,168","exploits"
"udp","175.45.176.1","59535","149.171.126.14","51456","2","2","2962","760","CON","1421927689","1421927690","0.208751","exploits"
"tcp","175.45.176.0","18081","149.171.126.10","7080","10","6","1168","268","FIN","1421927689","1421927690","0.745344","exploits"
"udp","175.45.176.1","62918","149.171.126.14","51456","1","0","1502","0","INT","1421927691","1421927691","0.0","exploits"
"tcp","175.45.176.3","61388","149.171.126.14","179","10","6","738","268","FIN","1421927691","1421927692","0.658694","fuzzers"
"tcp","175.45.176.0","8067","149.171.126.15","80","18","56","1182","69091","FIN","1421927691","1421927693","1,537,058","exploits"
"tcp","175.45.176.3","58086","149.171.126.14","179","10","6","1506","268","FIN","1421927692","1421927693","0.636317","fuzzers"
"tcp","175.45.176.3","45273","149.171.126.10","7510","14","6","5426","268","FIN","1421927690","1421927693","3,553,457","exploits"
"tcp","175.45.176.2","1130","149.171.126.14","110","16","16","832","944","FIN","1421927692","1421927694","2,086,557","exploits"
"tcp","175.45.176.3","12817","149.171.126.14","179","10","6","2530","268","FIN","1421927693","1421927694","0.728531","fuzzers"
"tcp","175.45.176.2","22471","149.171.126.18","445","16","12","2084","1746","FIN","1421927693","1421927695","1,689,867","dos"
"tcp","175.45.176.3","9828","149.171.126.14","179","20","8","17266","354","FIN","1421927694","1421927695","0.664896","fuzzers"
"tcp","175.45.176.3","7415","149.171.126.12","52674","8","8","364","646","FIN","1421927696","1421927697","1,408,533","exploits"
"tcp","175.45.176.3","7415","149.171.126.12","52674","8","8","364","646","FIN","1421927696","1421927697","1,408,533","exploits"
"tcp","175.45.176.0","57767","149.171.126.18","515","14","6","7552","268","FIN","1421927696","1421927697","0.541631","exploits"
"tcp","175.45.176.3","11433","149.171.126.12","21","24","22","1244","1658","FIN","1421927694","1421927697","3,612,881","exploits"
"tcp","175.45.176.3","11433","149.171.126.12","21","24","22","1244","1658","FIN","1421927694","1421927697","3,612,881","exploits"
"tcp","175.45.176.3","6496","149.171.126.14","179","10","6","546","268","FIN","1421927696","1421927697","0.654206","fuzzers"
"tcp","175.45.176.3","59688","149.171.126.14","179","10","6","546","268","FIN","1421927697","1421927697","0.572017","fuzzers"
